Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
4169,AT-2017-169185,19/12/2025,23/12/2025,Second Class,AT-10000,Anna Müller,Corporate,Austria,Bezau,Vorarlberg,6870,Vorarlberg,OFF-AR-15647269,Office Supplies,Art,Montafon Art Set,317.14
4170,AT-2024-537433,27/11/2025,28/11/2025,First Class,AT-10009,Felix Berger,Home Office,Austria,Andelsbuch,Vorarlberg,6866,Vorarlberg,FUR-TA-66180751,Furniture,Tables,Lake Constance Table,335.52
4171,AT-2015-721948,28/03/2025,01/04/2025,Standard Class,AT-10006,Lea Winkler,Corporate,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,FUR-TA-53418524,Furniture,Tables,Lake Constance Table,1619.22
4172,AT-2018-124598,16/07/2025,20/07/2025,Second Class,AT-10004,Laura Huber,Home Office,Austria,Bludenz,Vorarlberg,6700,Vorarlberg,FUR-BO-72467517,Furniture,Bookcases,Vorarlberg Oak Bookcase,1849.15
4173,AT-2020-100234,11/06/2025,14/06/2025,Second Class,AT-10001,Lukas Hofer,Home Office,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,OFF-AP-98638637,Office Supplies,Appliances,Vorarlberg Desk Lamp,1446.48
4174,AT-2021-427918,28/10/2025,02/11/2025,Standard Class,AT-10001,Lukas Hofer,Home Office,Austria,Mittelberg,Vorarlberg,6993,Vorarlberg,FUR-BO-58359288,Furniture,Bookcases,Vorarlberg Oak Bookcase,596.14
4175,AT-2021-568125,10/08/2025,12/08/2025,Second Class,AT-10004,Laura Huber,Corporate,Austria,Gais,Vorarlberg,6861,Vorarlberg,OFF-ST-45404010,Office Supplies,Storage,Vorarlberg Storage Box,838.45
4176,AT-2023-827958,08/11/2025,13/11/2025,First Class,AT-10001,Lukas Hofer,Corporate,Austria,Bürserberg,Vorarlberg,6707,Vorarlberg,TEC-TA-15509452,Technology,Tablets,Bodensee Tab,1499.78
4177,AT-2016-495950,09/04/2025,15/04/2025,Same Day,AT-10000,Anna Müller,Consumer,Austria,Dornbirn,Vorarlberg,6850,Vorarlberg,OFF-LA-67007329,Office Supplies,Labels,Austrian Address Labels,350.72
4178,AT-2018-766193,17/03/2025,24/03/2025,Same Day,AT-10005,Jonas Mayer,Corporate,Austria,Bezau,Vorarlberg,6870,Vorarlberg,OFF-LA-19172422,Office Supplies,Labels,Austrian Address Labels,895.94
4179,AT-2016-296554,31/01/2025,02/02/2025,Second Class,AT-10005,Jonas Mayer,Corporate,Austria,Götzis,Vorarlberg,6840,Vorarlberg,TEC-TA-57431203,Technology,Tablets,Bodensee Tab,1968.82
4180,AT-2025-691496,26/08/2025,01/09/2025,Standard Class,AT-10006,Lea Winkler,Corporate,Austria,Rankweil,Vorarlberg,6830,Vorarlberg,TEC-AC-59019043,Technology,Accessories,Bregenzer Mouse,1186.12
4181,AT-2025-101554,20/12/2025,27/12/2025,Same Day,AT-10007,Paul Steiner,Corporate,Austria,Gais,Vorarlberg,6861,Vorarlberg,OFF-PA-37179543,Office Supplies,Paper,Vorarlberg Copy Paper,544.24
4182,AT-2016-251452,02/03/2025,04/03/2025,First Class,AT-10008,Mia Fuchs,Corporate,Austria,Feldkirch,Vorarlberg,6800,Vorarlberg,OFF-AR-14623744,Office Supplies,Art,Montafon Art Set,237.43
4183,AT-2023-384110,03/02/2025,10/02/2025,Second Class,AT-10002,Sophie Gruber,Corporate,Austria,Wolfurt,Vorarlberg,6922,Vorarlberg,TEC-AC-32454722,Technology,Accessories,Bregenzer Mouse,334.76
4184,AT-2023-942782,23/05/2025,24/05/2025,Same Day,AT-10000,Anna Müller,Consumer,Austria,Feldkirch,Vorarlberg,6800,Vorarlberg,OFF-LA-85600893,Office Supplies,Labels,Austrian Address Labels,1288.23
4185,AT-2018-633768,09/11/2025,16/11/2025,Same Day,AT-10001,Lukas Hofer,Corporate,Austria,Hard,Vorarlberg,6971,Vorarlberg,FUR-BO-96170877,Furniture,Bookcases,Vorarlberg Oak Bookcase,102.14
4186,AT-2018-893781,22/01/2025,26/01/2025,First Class,AT-10005,Jonas Mayer,Home Office,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,OFF-AP-62083214,Office Supplies,Appliances,Vorarlberg Desk Lamp,932.95
4187,AT-2024-618893,10/10/2025,15/10/2025,Standard Class,AT-10005,Jonas Mayer,Consumer,Austria,Höchst,Vorarlberg,6973,Vorarlberg,FUR-BO-91407366,Furniture,Bookcases,Vorarlberg Oak Bookcase,329.58
4188,AT-2015-478564,23/01/2025,26/01/2025,First Class,AT-10001,Lukas Hofer,Corporate,Austria,Rankweil,Vorarlberg,6830,Vorarlberg,OFF-LA-35927037,Office Supplies,Labels,Austrian Address Labels,1379.72
4189,AT-2015-450141,10/11/2025,16/11/2025,First Class,AT-10007,Paul Steiner,Corporate,Austria,Dornbirn,Vorarlberg,6850,Vorarlberg,OFF-AR-18577594,Office Supplies,Art,Montafon Art Set,1136.03
4190,AT-2015-145680,31/08/2025,04/09/2025,Second Class,AT-10003,Maximilian Bauer,Corporate,Austria,Sulz,Vorarlberg,6832,Vorarlberg,FUR-BO-79059086,Furniture,Bookcases,Vorarlberg Oak Bookcase,1189.66
4191,AT-2019-936576,02/07/2025,09/07/2025,Standard Class,AT-10001,Lukas Hofer,Corporate,Austria,Frastanz,Vorarlberg,6820,Vorarlberg,TEC-AC-34941852,Technology,Accessories,Bregenzer Mouse,1169.65
4192,AT-2018-323677,24/12/2025,27/12/2025,Same Day,AT-10007,Paul Steiner,Consumer,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,OFF-LA-14158022,Office Supplies,Labels,Austrian Address Labels,732.5
4193,AT-2019-888749,05/12/2025,10/12/2025,First Class,AT-10009,Felix Berger,Corporate,Austria,Dornbirn,Vorarlberg,6850,Vorarlberg,OFF-LA-13583619,Office Supplies,Labels,Austrian Address Labels,739.22
4194,AT-2020-113531,24/11/2025,25/11/2025,Standard Class,AT-10000,Anna Müller,Consumer,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,OFF-LA-42659716,Office Supplies,Labels,Austrian Address Labels,858.95
4195,AT-2025-574631,15/01/2025,17/01/2025,Second Class,AT-10002,Sophie Gruber,Home Office,Austria,Höchst,Vorarlberg,6973,Vorarlberg,OFF-LA-47428512,Office Supplies,Labels,Austrian Address Labels,295.75
4196,AT-2024-334986,26/07/2025,02/08/2025,Second Class,AT-10005,Jonas Mayer,Consumer,Austria,Vandans,Vorarlberg,6773,Vorarlberg,OFF-AR-67297331,Office Supplies,Art,Montafon Art Set,1383.64
4197,AT-2020-575629,07/09/2025,10/09/2025,First Class,AT-10002,Sophie Gruber,Home Office,Austria,Hohenems,Vorarlberg,6845,Vorarlberg,TEC-LA-63142794,Technology,Laptops,MontafonBook Pro,1895.42
4198,AT-2015-299965,18/10/2025,19/10/2025,Standard Class,AT-10002,Sophie Gruber,Corporate,Austria,Bezau,Vorarlberg,6870,Vorarlberg,TEC-TA-49794274,Technology,Tablets,Bodensee Tab,546.75
4199,AT-2016-774556,20/11/2025,26/11/2025,Standard Class,AT-10004,Laura Huber,Consumer,Austria,Mittelberg,Vorarlberg,6993,Vorarlberg,OFF-LA-78606074,Office Supplies,Labels,Austrian Address Labels,936.81
4200,AT-2024-987588,29/07/2025,31/07/2025,Standard Class,AT-10006,Lea Winkler,Corporate,Austria,Vandans,Vorarlberg,6773,Vorarlberg,OFF-BI-28177135,Office Supplies,Binders,BinderPro 2026,1252.0
4201,AT-2025-158971,19/08/2025,21/08/2025,Second Class,AT-10008,Mia Fuchs,Consumer,Austria,Hard,Vorarlberg,6971,Vorarlberg,FUR-BO-41447441,Furniture,Bookcases,Vorarlberg Oak Bookcase,1443.47
4202,AT-2020-936179,02/08/2025,05/08/2025,Second Class,AT-10000,Anna Müller,Consumer,Austria,Höchst,Vorarlberg,6973,Vorarlberg,OFF-PA-38157915,Office Supplies,Paper,Vorarlberg Copy Paper,601.52
4203,AT-2016-364583,31/12/2025,05/01/2026,Same Day,AT-10008,Mia Fuchs,Corporate,Austria,Dornbirn,Vorarlberg,6850,Vorarlberg,FUR-TA-53265904,Furniture,Tables,Lake Constance Table,67.3
4204,AT-2024-161098,27/07/2025,30/07/2025,Same Day,AT-10009,Felix Berger,Consumer,Austria,Feldkirch,Vorarlberg,6800,Vorarlberg,TEC-TA-89180836,Technology,Tablets,Bodensee Tab,1290.74
4205,AT-2024-996729,28/08/2025,03/09/2025,Standard Class,AT-10009,Felix Berger,Consumer,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,TEC-TA-17870143,Technology,Tablets,Bodensee Tab,616.62
4206,AT-2024-983569,29/07/2025,31/07/2025,Standard Class,AT-10006,Lea Winkler,Home Office,Austria,Bezau,Vorarlberg,6870,Vorarlberg,OFF-PA-62930979,Office Supplies,Paper,Vorarlberg Copy Paper,15.6
4207,AT-2024-311577,25/05/2025,29/05/2025,Standard Class,AT-10008,Mia Fuchs,Consumer,Austria,Koblach,Vorarlberg,6842,Vorarlberg,TEC-AC-91148132,Technology,Accessories,Bregenzer Mouse,1795.09
4208,AT-2024-648106,28/04/2025,04/05/2025,Same Day,AT-10006,Lea Winkler,Corporate,Austria,Hard,Vorarlberg,6971,Vorarlberg,TEC-AC-47588422,Technology,Accessories,Bregenzer Mouse,1612.26
4209,AT-2022-370416,21/06/2025,26/06/2025,First Class,AT-10001,Lukas Hofer,Corporate,Austria,Dornbirn,Vorarlberg,6850,Vorarlberg,OFF-PA-22674125,Office Supplies,Paper,Vorarlberg Copy Paper,1366.12
4210,AT-2022-529417,26/10/2025,01/11/2025,Same Day,AT-10008,Mia Fuchs,Corporate,Austria,Mittelberg,Vorarlberg,6993,Vorarlberg,FUR-TA-39871163,Furniture,Tables,Lake Constance Table,1697.02
4211,AT-2025-438845,21/01/2025,25/01/2025,Same Day,AT-10005,Jonas Mayer,Corporate,Austria,Vandans,Vorarlberg,6773,Vorarlberg,TEC-AC-48552298,Technology,Accessories,Bregenzer Mouse,591.57
4212,AT-2015-130326,20/03/2025,25/03/2025,Same Day,AT-10004,Laura Huber,Consumer,Austria,Feldkirch,Vorarlberg,6800,Vorarlberg,TEC-PH-97866536,Technology,Phones,AlpenPhone X1,872.84
4213,AT-2020-427526,20/10/2025,27/10/2025,Standard Class,AT-10000,Anna Müller,Home Office,Austria,Wolfurt,Vorarlberg,6922,Vorarlberg,TEC-AC-90447357,Technology,Accessories,Bregenzer Mouse,635.14
4214,AT-2019-526758,14/08/2025,19/08/2025,Second Class,AT-10003,Maximilian Bauer,Home Office,Austria,Bürs,Vorarlberg,6706,Vorarlberg,FUR-CH-12902866,Furniture,Chairs,Alpine Comfort Chair,1477.41
4215,AT-2025-773664,23/01/2025,24/01/2025,First Class,AT-10003,Maximilian Bauer,Corporate,Austria,Bürserberg,Vorarlberg,6707,Vorarlberg,TEC-AC-35551182,Technology,Accessories,Bregenzer Mouse,1296.08
4216,AT-2025-991495,02/08/2025,08/08/2025,Second Class,AT-10001,Lukas Hofer,Corporate,Austria,Höchst,Vorarlberg,6973,Vorarlberg,OFF-AR-17105627,Office Supplies,Art,Montafon Art Set,1963.58
4217,AT-2017-201838,22/02/2025,28/02/2025,Same Day,AT-10001,Lukas Hofer,Consumer,Austria,Bezau,Vorarlberg,6870,Vorarlberg,OFF-BI-47295461,Office Supplies,Binders,BinderPro 2026,614.05
4218,AT-2021-876170,10/09/2025,15/09/2025,Standard Class,AT-10003,Maximilian Bauer,Corporate,Austria,Bezau,Vorarlberg,6870,Vorarlberg,FUR-TA-22168567,Furniture,Tables,Lake Constance Table,1577.92
4219,AT-2019-466558,26/05/2025,02/06/2025,First Class,AT-10009,Felix Berger,Consumer,Austria,Bregenz,Vorarlberg,6900,Vorarlberg,FUR-BO-83070180,Furniture,Bookcases,Vorarlberg Oak Bookcase,1177.56
4220,AT-2015-415798,24/11/2025,26/11/2025,Standard Class,AT-10005,Jonas Mayer,Home Office,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,OFF-AR-71542403,Office Supplies,Art,Montafon Art Set,749.32
4221,AT-2016-435846,06/06/2025,07/06/2025,First Class,AT-10000,Anna Müller,Home Office,Austria,Höchst,Vorarlberg,6973,Vorarlberg,OFF-ST-13844197,Office Supplies,Storage,Vorarlberg Storage Box,609.0
4222,AT-2020-878697,25/09/2025,28/09/2025,Standard Class,AT-10004,Laura Huber,Consumer,Austria,Höchst,Vorarlberg,6973,Vorarlberg,TEC-LA-18957548,Technology,Laptops,MontafonBook Pro,68.87
4223,AT-2017-800249,04/06/2025,09/06/2025,Standard Class,AT-10003,Maximilian Bauer,Home Office,Austria,Bürserberg,Vorarlberg,6707,Vorarlberg,OFF-AP-66127999,Office Supplies,Appliances,Vorarlberg Desk Lamp,1993.82
4224,AT-2025-313819,20/09/2025,25/09/2025,Same Day,AT-10009,Felix Berger,Corporate,Austria,Bürserberg,Vorarlberg,6707,Vorarlberg,TEC-AC-15229631,Technology,Accessories,Bregenzer Mouse,117.13
4225,AT-2020-608711,14/03/2025,15/03/2025,Standard Class,AT-10008,Mia Fuchs,Consumer,Austria,Rankweil,Vorarlberg,6830,Vorarlberg,OFF-BI-71268868,Office Supplies,Binders,BinderPro 2026,373.71
4226,AT-2025-519181,12/08/2025,19/08/2025,Same Day,AT-10003,Maximilian Bauer,Consumer,Austria,Bezau,Vorarlberg,6870,Vorarlberg,OFF-ST-65802562,Office Supplies,Storage,Vorarlberg Storage Box,1669.65
4227,AT-2015-469153,12/03/2025,15/03/2025,Same Day,AT-10004,Laura Huber,Home Office,Austria,Frastanz,Vorarlberg,6820,Vorarlberg,TEC-PH-38601970,Technology,Phones,AlpenPhone X1,17.72
4228,AT-2023-483368,19/12/2025,22/12/2025,First Class,AT-10009,Felix Berger,Home Office,Austria,Bludenz,Vorarlberg,6700,Vorarlberg,OFF-AP-34055393,Office Supplies,Appliances,Vorarlberg Desk Lamp,906.59
4229,AT-2025-832966,03/06/2025,06/06/2025,Same Day,AT-10007,Paul Steiner,Home Office,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,TEC-LA-63723480,Technology,Laptops,MontafonBook Pro,1162.31
4230,AT-2020-107176,26/04/2025,27/04/2025,Standard Class,AT-10004,Laura Huber,Consumer,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,OFF-AR-67373797,Office Supplies,Art,Montafon Art Set,1629.73
4231,AT-2022-336641,01/01/2026,08/01/2026,Standard Class,AT-10007,Paul Steiner,Corporate,Austria,Satteins,Vorarlberg,6822,Vorarlberg,OFF-BI-75258339,Office Supplies,Binders,BinderPro 2026,259.76
4232,AT-2025-483267,04/10/2025,06/10/2025,Standard Class,AT-10003,Maximilian Bauer,Home Office,Austria,Rankweil,Vorarlberg,6830,Vorarlberg,OFF-BI-85336401,Office Supplies,Binders,BinderPro 2026,577.82
4233,AT-2020-949574,17/05/2025,20/05/2025,Same Day,AT-10008,Mia Fuchs,Home Office,Austria,Altach,Vorarlberg,6844,Vorarlberg,TEC-AC-52448245,Technology,Accessories,Bregenzer Mouse,212.46
4234,AT-2017-867725,01/08/2025,08/08/2025,First Class,AT-10008,Mia Fuchs,Consumer,Austria,Frastanz,Vorarlberg,6820,Vorarlberg,OFF-PA-43928639,Office Supplies,Paper,Vorarlberg Copy Paper,1974.35
4235,AT-2025-739340,24/11/2025,29/11/2025,First Class,AT-10002,Sophie Gruber,Corporate,Austria,Hard,Vorarlberg,6971,Vorarlberg,TEC-AC-36204053,Technology,Accessories,Bregenzer Mouse,261.99
4236,AT-2018-271890,03/04/2025,06/04/2025,Same Day,AT-10005,Jonas Mayer,Home Office,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,OFF-BI-34515167,Office Supplies,Binders,BinderPro 2026,69.81
4237,AT-2025-865195,26/07/2025,02/08/2025,First Class,AT-10003,Maximilian Bauer,Consumer,Austria,Wolfurt,Vorarlberg,6922,Vorarlberg,OFF-AR-49084061,Office Supplies,Art,Montafon Art Set,745.69
4238,AT-2024-483156,03/09/2025,06/09/2025,Standard Class,AT-10009,Felix Berger,Consumer,Austria,Hard,Vorarlberg,6971,Vorarlberg,OFF-LA-52982338,Office Supplies,Labels,Austrian Address Labels,1849.82
4239,AT-2022-962601,07/06/2025,09/06/2025,Second Class,AT-10000,Anna Müller,Consumer,Austria,Hard,Vorarlberg,6971,Vorarlberg,TEC-PH-28997935,Technology,Phones,AlpenPhone X1,509.73
4240,AT-2019-799819,20/06/2025,23/06/2025,Standard Class,AT-10003,Maximilian Bauer,Corporate,Austria,Höchst,Vorarlberg,6973,Vorarlberg,TEC-PH-39940875,Technology,Phones,AlpenPhone X1,501.29
4241,AT-2020-276280,20/08/2025,27/08/2025,Second Class,AT-10002,Sophie Gruber,Consumer,Austria,Bregenz,Vorarlberg,6900,Vorarlberg,FUR-BO-17966291,Furniture,Bookcases,Vorarlberg Oak Bookcase,1596.81
4242,AT-2018-950774,23/06/2025,24/06/2025,First Class,AT-10007,Paul Steiner,Home Office,Austria,Bürserberg,Vorarlberg,6707,Vorarlberg,OFF-ST-31332892,Office Supplies,Storage,Vorarlberg Storage Box,1746.78
4243,AT-2017-918532,30/12/2025,01/01/2026,First Class,AT-10006,Lea Winkler,Home Office,Austria,Frastanz,Vorarlberg,6820,Vorarlberg,OFF-AR-78865242,Office Supplies,Art,Montafon Art Set,1187.65
4244,AT-2018-122377,01/05/2025,05/05/2025,Second Class,AT-10009,Felix Berger,Corporate,Austria,Wolfurt,Vorarlberg,6922,Vorarlberg,OFF-AR-55845154,Office Supplies,Art,Montafon Art Set,1286.87
4245,AT-2020-541232,09/06/2025,11/06/2025,Same Day,AT-10004,Laura Huber,Home Office,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,FUR-TA-57238912,Furniture,Tables,Lake Constance Table,556.64
4246,AT-2018-406181,14/04/2025,17/04/2025,Second Class,AT-10006,Lea Winkler,Consumer,Austria,Höchst,Vorarlberg,6973,Vorarlberg,TEC-PH-79905415,Technology,Phones,AlpenPhone X1,1755.39
4247,AT-2023-328261,25/01/2025,26/01/2025,Second Class,AT-10006,Lea Winkler,Corporate,Austria,Bezau,Vorarlberg,6870,Vorarlberg,OFF-PA-37617627,Office Supplies,Paper,Vorarlberg Copy Paper,1289.6
4248,AT-2018-838138,29/03/2025,03/04/2025,First Class,AT-10005,Jonas Mayer,Corporate,Austria,Bürs,Vorarlberg,6706,Vorarlberg,TEC-LA-49657141,Technology,Laptops,MontafonBook Pro,1331.71
4249,AT-2024-455849,16/07/2025,18/07/2025,Standard Class,AT-10005,Jonas Mayer,Corporate,Austria,Bregenz,Vorarlberg,6900,Vorarlberg,FUR-BO-17520306,Furniture,Bookcases,Vorarlberg Oak Bookcase,1184.57
4250,AT-2021-287870,08/09/2025,10/09/2025,Standard Class,AT-10004,Laura Huber,Consumer,Austria,Höchst,Vorarlberg,6973,Vorarlberg,TEC-LA-32735976,Technology,Laptops,MontafonBook Pro,393.44
4251,AT-2019-996752,07/08/2025,08/08/2025,First Class,AT-10001,Lukas Hofer,Corporate,Austria,Feldkirch,Vorarlberg,6800,Vorarlberg,OFF-PA-54741234,Office Supplies,Paper,Vorarlberg Copy Paper,381.84
4252,AT-2022-363060,25/12/2025,31/12/2025,Standard Class,AT-10002,Sophie Gruber,Corporate,Austria,Gaschurn,Vorarlberg,6793,Vorarlberg,OFF-BI-16610049,Office Supplies,Binders,BinderPro 2026,258.46
4253,AT-2018-133719,24/10/2025,31/10/2025,Standard Class,AT-10006,Lea Winkler,Consumer,Austria,Gais,Vorarlberg,6861,Vorarlberg,TEC-TA-42763840,Technology,Tablets,Bodensee Tab,826.21
4254,AT-2021-733717,13/07/2025,20/07/2025,Same Day,AT-10001,Lukas Hofer,Corporate,Austria,Frastanz,Vorarlberg,6820,Vorarlberg,OFF-PA-66722483,Office Supplies,Paper,Vorarlberg Copy Paper,834.35
4255,AT-2020-989577,09/04/2025,16/04/2025,First Class,AT-10002,Sophie Gruber,Home Office,Austria,Bezau,Vorarlberg,6870,Vorarlberg,TEC-PH-92007645,Technology,Phones,AlpenPhone X1,1510.56
4256,AT-2016-742189,30/05/2025,31/05/2025,First Class,AT-10005,Jonas Mayer,Corporate,Austria,Feldkirch,Vorarlberg,6800,Vorarlberg,TEC-AC-22370115,Technology,Accessories,Bregenzer Mouse,354.46
4257,AT-2024-806711,16/06/2025,20/06/2025,Second Class,AT-10008,Mia Fuchs,Home Office,Austria,Feldkirch,Vorarlberg,6800,Vorarlberg,TEC-PH-96113335,Technology,Phones,AlpenPhone X1,468.1
4258,AT-2024-431423,13/08/2025,15/08/2025,First Class,AT-10004,Laura Huber,Consumer,Austria,Wolfurt,Vorarlberg,6922,Vorarlberg,FUR-CH-93841175,Furniture,Chairs,Alpine Comfort Chair,830.23
4259,AT-2017-309667,05/10/2025,06/10/2025,Same Day,AT-10007,Paul Steiner,Home Office,Austria,Götzis,Vorarlberg,6840,Vorarlberg,FUR-BO-58759345,Furniture,Bookcases,Vorarlberg Oak Bookcase,533.81
4260,AT-2018-406011,13/07/2025,20/07/2025,Standard Class,AT-10008,Mia Fuchs,Corporate,Austria,Sulz,Vorarlberg,6832,Vorarlberg,OFF-ST-94897075,Office Supplies,Storage,Vorarlberg Storage Box,1140.68
4261,AT-2018-145620,09/03/2025,16/03/2025,First Class,AT-10005,Jonas Mayer,Home Office,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,OFF-AP-10151442,Office Supplies,Appliances,Vorarlberg Desk Lamp,793.68
4262,AT-2021-462115,13/03/2025,18/03/2025,Same Day,AT-10001,Lukas Hofer,Home Office,Austria,Bezau,Vorarlberg,6870,Vorarlberg,FUR-CH-10204850,Furniture,Chairs,Alpine Comfort Chair,511.93
4263,AT-2021-479152,03/03/2025,08/03/2025,Standard Class,AT-10003,Maximilian Bauer,Consumer,Austria,Vandans,Vorarlberg,6773,Vorarlberg,TEC-TA-55845646,Technology,Tablets,Bodensee Tab,114.05
4264,AT-2024-856343,27/03/2025,02/04/2025,Standard Class,AT-10003,Maximilian Bauer,Corporate,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,TEC-TA-57029243,Technology,Tablets,Bodensee Tab,383.44
4265,AT-2025-521988,01/01/2025,06/01/2025,First Class,AT-10009,Felix Berger,Consumer,Austria,Gais,Vorarlberg,6861,Vorarlberg,OFF-ST-17840025,Office Supplies,Storage,Vorarlberg Storage Box,1798.17
4266,AT-2017-719963,25/10/2025,29/10/2025,Same Day,AT-10002,Sophie Gruber,Consumer,Austria,Wolfurt,Vorarlberg,6922,Vorarlberg,OFF-BI-15333210,Office Supplies,Binders,BinderPro 2026,470.41
4267,AT-2017-116459,09/11/2025,13/11/2025,Same Day,AT-10002,Sophie Gruber,Consumer,Austria,Schruns,Vorarlberg,6780,Vorarlberg,OFF-AP-42205683,Office Supplies,Appliances,Vorarlberg Desk Lamp,236.48
4268,AT-2024-136946,06/05/2025,13/05/2025,Second Class,AT-10003,Maximilian Bauer,Consumer,Austria,Feldkirch,Vorarlberg,6800,Vorarlberg,OFF-AR-44796732,Office Supplies,Art,Montafon Art Set,406.36
4269,AT-2019-223202,02/08/2025,07/08/2025,Second Class,AT-10005,Jonas Mayer,Consumer,Austria,Bludenz,Vorarlberg,6700,Vorarlberg,OFF-AP-76058517,Office Supplies,Appliances,Vorarlberg Desk Lamp,735.34
4270,AT-2017-764885,13/06/2025,15/06/2025,First Class,AT-10006,Lea Winkler,Consumer,Austria,Vandans,Vorarlberg,6773,Vorarlberg,OFF-LA-96997273,Office Supplies,Labels,Austrian Address Labels,1378.5
4271,AT-2015-735444,01/05/2025,07/05/2025,Same Day,AT-10008,Mia Fuchs,Home Office,Austria,Mittelberg,Vorarlberg,6993,Vorarlberg,TEC-LA-97003292,Technology,Laptops,MontafonBook Pro,724.35
4272,AT-2018-472415,04/05/2025,08/05/2025,Standard Class,AT-10000,Anna Müller,Corporate,Austria,Andelsbuch,Vorarlberg,6866,Vorarlberg,OFF-LA-33011774,Office Supplies,Labels,Austrian Address Labels,259.69
4273,AT-2022-754707,06/03/2025,13/03/2025,Same Day,AT-10007,Paul Steiner,Home Office,Austria,Sulz,Vorarlberg,6832,Vorarlberg,TEC-AC-46494467,Technology,Accessories,Bregenzer Mouse,1866.51
4274,AT-2021-234261,06/05/2025,13/05/2025,First Class,AT-10009,Felix Berger,Consumer,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,TEC-AC-87360529,Technology,Accessories,Bregenzer Mouse,160.16
4275,AT-2019-624940,20/03/2025,22/03/2025,Second Class,AT-10006,Lea Winkler,Corporate,Austria,Gais,Vorarlberg,6861,Vorarlberg,OFF-BI-24005467,Office Supplies,Binders,BinderPro 2026,689.5
4276,AT-2022-151949,26/06/2025,27/06/2025,Standard Class,AT-10009,Felix Berger,Corporate,Austria,Bürs,Vorarlberg,6706,Vorarlberg,FUR-BO-78882638,Furniture,Bookcases,Vorarlberg Oak Bookcase,1134.03
4277,AT-2021-273729,27/12/2025,01/01/2026,Standard Class,AT-10006,Lea Winkler,Corporate,Austria,Gais,Vorarlberg,6861,Vorarlberg,OFF-PA-83896195,Office Supplies,Paper,Vorarlberg Copy Paper,940.68
4278,AT-2015-313752,31/08/2025,06/09/2025,First Class,AT-10003,Maximilian Bauer,Corporate,Austria,Bürs,Vorarlberg,6706,Vorarlberg,OFF-AR-92308571,Office Supplies,Art,Montafon Art Set,1695.15
4279,AT-2017-994723,28/04/2025,04/05/2025,Second Class,AT-10007,Paul Steiner,Consumer,Austria,Koblach,Vorarlberg,6842,Vorarlberg,OFF-LA-30343989,Office Supplies,Labels,Austrian Address Labels,1529.18
4280,AT-2025-401553,19/02/2025,24/02/2025,First Class,AT-10003,Maximilian Bauer,Corporate,Austria,Dornbirn,Vorarlberg,6850,Vorarlberg,OFF-ST-66071489,Office Supplies,Storage,Vorarlberg Storage Box,649.05
4281,AT-2015-520326,28/11/2025,05/12/2025,Second Class,AT-10007,Paul Steiner,Corporate,Austria,Bregenz,Vorarlberg,6900,Vorarlberg,TEC-PH-23839111,Technology,Phones,AlpenPhone X1,738.76
4282,AT-2022-591606,05/03/2025,07/03/2025,Second Class,AT-10000,Anna Müller,Home Office,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,TEC-AC-96459930,Technology,Accessories,Bregenzer Mouse,1896.75
